測站,日期,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
左營,2023/09/12 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/13 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/14 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/15 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,2.5,0.5,0.0,0.0,0.0,0,
左營,2023/09/16 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/17 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/18 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/19 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/20 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/21 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/22 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/23 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/24 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/25 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,#,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/26 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/27 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/28 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2.0,18.5,0.0,0.0,0.0,0.0,0,
左營,2023/09/29 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/09/30 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/01 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/02 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/03 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/04 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/05 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/06 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,2,13,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/07 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/08 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.5,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/09 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/10 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/11 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,#,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/12 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/13 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,#,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/14 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/15 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/16 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/17 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/18 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/19 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/20 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/21 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/22 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/23 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/24 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,#,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/25 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/26 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/27 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/28 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/29 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/30 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/10/31 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/01 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/02 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/03 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/04 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/05 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/06 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,#,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/07 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/08 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/09 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/10 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/11 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/12 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/13 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/14 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/15 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/16 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#,#,#,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/17 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/18 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/19 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/20 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/21 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/22 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,#,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/23 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/24 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/25 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/26 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/27 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/28 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/29 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/11/30 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/01 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/02 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/03 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/04 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/05 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/06 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/07 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/08 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,#,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/09 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/10 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/11 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/12 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/13 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/14 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/15 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/16 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/17 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/18 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,#,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/19 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/20 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/21 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/22 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/23 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/24 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/25 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/26 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/27 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,
左營,2023/12/28 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/29 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/30 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.5,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
左營,2023/12/31 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
平鎮,2023/01/01 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/02 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/03 00:00:00,RAINFALL,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/04 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/05 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/06 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1,#,0.5,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/07 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/08 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/09 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.5,0.5,0.0,
平鎮,2023/01/10 00:00:00,RAINFALL,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/11 00:00:00,RAINFALL,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/12 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/13 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/14 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,2.0,
平鎮,2023/01/15 00:00:00,RAINFALL,0.0,3.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/16 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/17 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,
平鎮,2023/01/18 00:00:00,RAINFALL,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,#,0.0,0.0,0.0,0.0,
平鎮,2023/01/19 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/20 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/21 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
平鎮,2023/01/22 00:00:00,RAINFALL,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,
